arrival,service,start,departure,thread
11.104195982952467,0.08452430405777174,12.00860286547395,12.093127169531721,3
11.158189097429718,0.0599081028300363,12.093127169531721,12.153035272361757,3
11.163336271340219,0.11147383857206171,12.11235414502122,12.223827983593281,1
11.238057674744033,0.04912338616416109,12.153035272361757,12.202158658525919,3
11.307241053753343,0.17267716803814623,12.17435207159108,12.347029239629226,2
11.444595539648487,0.07800428714407506,12.202158658525919,12.280162945669995,3
11.446693805744458,0.08469953899762916,12.223827983593281,12.30852752259091,1
11.681649820274131,0.047791682926107054,12.280162945669995,12.327954628596101,3
11.829134768479939,0.05534777865014141,12.30852752259091,12.363875301241052,1
12.048941812258917,0.0009132997054343002,12.327954628596101,12.328867928301536,3
12.068041636931756,0.5145553122055556,12.328867928301536,12.843423240507091,3
12.12718014453164,0.2036433179901359,12.347029239629226,12.550672557619361,2
12.283539327767892,0.04304329260068245,12.363875301241052,12.406918593841734,1
12.427142722247288,0.09396076111680006,12.427142722247288,12.521103483364088,1
12.435183897682368,0.2305245888762069,12.435229929716265,12.665754518592472,0
12.488529621421868,0.5417214012403143,12.521103483364088,13.062824884604403,1
12.49602972132827,0.15289643560972438,12.550672557619361,12.703568993229085,2
12.574243959257256,0.05815675640052628,12.665754518592472,12.723911274992998,0
12.609822192465227,0.03035685325885841,12.703568993229085,12.733925846487944,2
12.852407774212237,0.07625273653946887,12.852407774212237,12.928660510751707,0
13.059685842372458,0.10491547140349597,13.059685842372458,13.164601313775954,2
13.075195105652565,0.23056411245982839,13.075195105652565,13.305759218112394,3
13.085724687027776,0.2769314246161437,13.085724687027776,13.36265611164392,0
13.08907711403676,0.40473843709471374,13.08907711403676,13.493815551131474,1
13.166506932795205,0.18992593441037542,13.166506932795205,13.35643286720558,2
13.2745681155613,0.18140286299536906,13.305759218112394,13.487162081107764,3
13.362125104435469,0.06096316030749171,13.362125104435469,13.42308826474296,2
13.378041678871007,0.02559461140024405,13.378041678871007,13.403636290271251,0
13.43681073423717,0.9155413860124303,13.43681073423717,14.3523521202496,0
13.45450199801953,0.9620311858607714,13.45450199801953,14.416533183880302,2
13.480097628057981,0.18842461919124381,13.487162081107764,13.675586700299007,3
13.487428475364377,0.4120720115180384,13.493815551131474,13.905887562649513,1
13.513854548639358,0.18263051360633886,13.675586700299007,13.858217213905347,3
13.554538019961075,0.03727277465609554,13.858217213905347,13.895489988561442,3
13.62256153944843,0.03152419189733982,13.895489988561442,13.927014180458782,3
13.687822929321797,0.3000986115632036,13.905887562649513,14.205986174212716,1
13.743214489113127,0.043731020527304675,13.927014180458782,13.970745200986087,3
13.770596650465993,0.00046139350242320134,13.970745200986087,13.97120659448851,3
13.985852149301486,0.14657872498174654,13.985852149301486,14.132430874283234,3
14.033462283299645,0.26173953196525684,14.132430874283234,14.39417040624849,3
14.079541080057124,0.49503362713919474,14.205986174212716,14.701019801351912,1
14.141211030765989,0.7989627664739297,14.3523521202496,15.15131488672353,0
14.17434105624543,0.29749006674061995,14.39417040624849,14.69166047298911,3
14.218604504561617,0.29420798156384137,14.416533183880302,14.710741165444144,2
14.277425753227183,0.5204632122889945,14.69166047298911,15.212123685278105,3
14.373107119655549,0.06104778052899856,14.701019801351912,14.76206758188091,1
14.409163966607691,0.030445375261980635,14.710741165444144,14.741186540706124,2
14.524723873343147,0.3251771931267295,14.741186540706124,15.066363733832853,2
14.723282133314024,0.5280166249456713,14.76206758188091,15.290084206826581,1
14.798214708311846,0.150217229935299,15.066363733832853,15.216580963768152,2
14.961445229914775,0.40480984094605843,15.15131488672353,15.556124727669587,0
14.993130306537223,0.3386041550773889,15.212123685278105,15.550727840355494,3
15.056250146769074,0.3371537239891263,15.216580963768152,15.553734687757279,2
15.137811689699845,0.18977904103301058,15.290084206826581,15.479863247859592,1
15.152782891141086,0.06597680632050093,15.479863247859592,15.545840054180093,1
15.169325269114156,0.17542584123194718,15.545840054180093,15.72126589541204,1
15.292722424356352,0.7174768879182217,15.550727840355494,16.268204728273716,3
15.315617741498777,0.07065348203597104,15.553734687757279,15.62438816979325,2
15.348797659958624,0.15772426989435676,15.556124727669587,15.713848997563945,0
15.349286825466331,0.4035650110778343,15.62438816979325,16.027953180871084,2
15.40743586016608,0.006527362726687593,15.713848997563945,15.720376360290633,0
15.42561654572843,0.0421886226607117,15.720376360290633,15.762564982951345,0
15.515716250920926,0.13283465077780193,15.72126589541204,15.854100546189843,1
15.601192137646247,0.23399171489659046,15.762564982951345,15.996556697847936,0
15.635957983051258,0.006377465790277613,15.854100546189843,15.86047801198012,1
15.892992624194619,0.10147363193852577,15.892992624194619,15.994466256133144,1
15.995155994110405,0.23845698894958406,15.995155994110405,16.233612983059988,1
